"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/11/2013","54","","BABYLON","36-103-0002","AQS"
"08/12/2013","49","","Monmouth University","34-025-0005","AQS"
"08/13/2013","46","","Rutgers University","34-023-0011","AQS"
"08/14/2013","32","","RIVERHEAD","36-103-0004","AQS"
"08/15/2013","40","","QUEENS COLLEGE 2","36-081-0124","AQS"
"08/16/2013","58","","Monmouth University","34-025-0005","AQS"
"08/17/2013","90","","Monmouth University","34-025-0005","AQS"
"08/18/2013","58","","Monmouth University","34-025-0005","AQS"
"08/19/2013","58","","RIVERHEAD","36-103-0004","AQS"
"08/20/2013","101","","RIVERHEAD","36-103-0004","AQS"
"08/21/2013","119","","Colliers Mills","34-029-0006","AQS"
"08/22/2013","44","","Chester","34-027-3001","AQS"
"08/23/2013","40","","RIVERHEAD","36-103-0004","AQS"
"08/24/2013","50","","Rutgers University","34-023-0011","AQS"
"08/25/2013","58","","QUEENS COLLEGE 2","36-081-0124","AQS"
"08/26/2013","64","","Flemington","34-019-0001","AQS"
"08/27/2013","77","","Monmouth University","34-025-0005","AQS"
"08/28/2013","54","","BABYLON","36-103-0002","AQS"
"08/29/2013","49","","Rutgers University","34-023-0011","AQS"
"08/30/2013","64","","Monmouth University","34-025-0005","AQS"
"08/31/2013","58","","Leonia","34-003-0006","AQS"
"09/01/2013","43","","Flemington","34-019-0001","AQS"
"09/02/2013","39","","Leonia","34-003-0006","AQS"
"09/03/2013","40","","Monmouth University","34-025-0005","AQS"
"09/04/2013","44","","RIVERHEAD","36-103-0004","AQS"
"09/05/2013","40","","Monmouth University","34-025-0005","AQS"
"09/06/2013","41","","Monmouth University","34-025-0005","AQS"
"09/07/2013","61","","RIVERHEAD","36-103-0004","AQS"
"09/08/2013","47","","RIVERHEAD","36-103-0004","AQS"
"09/09/2013","34","","Flemington","34-019-0001","AQS"
"09/10/2013","80","","Flemington","34-019-0001","AQS"
"09/11/2013","143","","Rockland County","36-087-0005","AQS"
"09/12/2013","74","","Flemington","34-019-0001","AQS"
"09/13/2013","40","","RIVERHEAD","36-103-0004","AQS"
"09/14/2013","21","","Monmouth University","34-025-0005","AQS"
"09/15/2013","37","","SUSAN WAGNER HS","36-085-0067","AQS"
"09/16/2013","35","","Chester","34-027-3001","AQS"
"09/17/2013","33","","Chester","34-027-3001","AQS"
"09/18/2013","43","","Chester","34-027-3001","AQS"
"09/19/2013","71","","RIVERHEAD","36-103-0004","AQS"
"09/20/2013","80","","Chester","34-027-3001","AQS"
"09/21/2013","44","","Flemington","34-019-0001","AQS"
"09/22/2013","39","","RIVERHEAD","36-103-0004","AQS"
"09/23/2013","28","","Flemington","34-019-0001","AQS"
"09/24/2013","36","","Chester","34-027-3001","AQS"
"09/25/2013","32","","Chester","34-027-3001","AQS"
"09/26/2013","32","","Chester","34-027-3001","AQS"
"09/27/2013","30","","Chester","34-027-3001","AQS"
"09/28/2013","37","","Chester","34-027-3001","AQS"
"09/29/2013","43","","Chester","34-027-3001","AQS"
"09/30/2013","45","","Chester","34-027-3001","AQS"
"10/01/2013","46","","Monmouth University","34-025-0005","AQS"
"10/02/2013","54","","Rutgers University","34-023-0011","AQS"
"10/03/2013","46","","Chester","34-027-3001","AQS"
"10/04/2013","71","","Colliers Mills","34-029-0006","AQS"
"10/05/2013","46","","Monmouth University","34-025-0005","AQS"
"10/06/2013","49","","Monmouth University","34-025-0005","AQS"
"10/07/2013","31","","RIVERHEAD","36-103-0004","AQS"
"10/08/2013","31","","RIVERHEAD","36-103-0004","AQS"
"10/09/2013","33","","Monmouth University","34-025-0005","AQS"
"10/10/2013","26","","Chester","34-027-3001","AQS"
"10/11/2013","31","","Chester","34-027-3001","AQS"
"10/12/2013","40","","Chester","34-027-3001","AQS"
"10/13/2013","36","","Monmouth University","34-025-0005","AQS"
"10/14/2013","39","","Colliers Mills","34-029-0006","AQS"
"10/15/2013","41","","Colliers Mills","34-029-0006","AQS"
"10/16/2013","32","","Monmouth University","34-025-0005","AQS"
"10/17/2013","36","","MILLBROOK","36-027-0007","AQS"
"10/18/2013","33","","MILLBROOK","36-027-0007","AQS"
"10/19/2013","37","","MILLBROOK","36-027-0007","AQS"
"10/20/2013","34","","Chester","34-027-3001","AQS"
"10/21/2013","40","","HOLTSVILLE","36-103-0009","AQS"
"10/22/2013","37","","RIVERHEAD","36-103-0004","AQS"
"10/23/2013","29","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"10/24/2013","28","","Chester","34-027-3001","AQS"
"10/25/2013","28","","Chester","34-027-3001","AQS"
"10/26/2013","38","","Chester","34-027-3001","AQS"
"10/27/2013","29","","HOLTSVILLE","36-103-0009","AQS"
"10/28/2013","29","","Rutgers University","34-023-0011","AQS"
"10/29/2013","25","","Chester","34-027-3001","AQS"
"10/30/2013","29","","RIVERHEAD","36-103-0004","AQS"
"10/31/2013","45","","RIVERHEAD","36-103-0004","AQS"
"11/01/2013","40","","Chester","34-027-3001","AQS"
"11/02/2013","35","","Chester","34-027-3001","AQS"
"11/03/2013","31","","Chester","34-027-3001","AQS"
"11/04/2013","34","","Monmouth University","34-025-0005","AQS"
"11/05/2013","36","","Monmouth University","34-025-0005","AQS"
"11/06/2013","37","","Monmouth University","34-025-0005","AQS"
"11/07/2013","31","","RIVERHEAD","36-103-0004","AQS"
"11/08/2013","30","","RIVERHEAD","36-103-0004","AQS"
"11/09/2013","31","","RIVERHEAD","36-103-0004","AQS"
"11/10/2013","31","","Flemington","34-019-0001","AQS"
"11/11/2013","31","","MILLBROOK","36-027-0007","AQS"
"11/12/2013","28","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"11/13/2013","31","","Flemington","34-019-0001","AQS"
"11/14/2013","30","","Chester","34-027-3001","AQS"
"11/15/2013","30","","MILLBROOK","36-027-0007","AQS"
"11/16/2013","40","","Chester","34-027-3001","AQS"
"11/17/2013","31","","Monmouth University","34-025-0005","AQS"
"11/18/2013","36","","Chester","34-027-3001","AQS"
"11/19/2013","36","","Chester","34-027-3001","AQS"
"11/20/2013","34","","Chester","34-027-3001","AQS"
"11/21/2013","26","","QUEENS COLLEGE 2","36-081-0124","AQS"
"11/22/2013","21","","Chester","34-027-3001","AQS"
"11/23/2013","30","","Chester","34-027-3001","AQS"
"11/24/2013","32","","HOLTSVILLE","36-103-0009","AQS"
"11/25/2013","30","","MT NINHAM","36-079-0005","AQS"
"11/26/2013","38","","HOLTSVILLE","36-103-0009","AQS"
"11/27/2013","38","","HOLTSVILLE","36-103-0009","AQS"
"11/28/2013","32","","Chester","34-027-3001","AQS"
"11/29/2013","29","","Chester","34-027-3001","AQS"
"11/30/2013","31","","MILLBROOK","36-027-0007","AQS"
"12/01/2013","30","","Chester","34-027-3001","AQS"
"12/02/2013","17","","Chester","34-027-3001","AQS"
"12/03/2013","19","","MT NINHAM","36-079-0005","AQS"
"12/04/2013","19","","MILLBROOK","36-027-0007","AQS"
"12/05/2013","20","","HOLTSVILLE","36-103-0009","AQS"
"12/06/2013","30","","MT NINHAM","36-079-0005","AQS"
"12/07/2013","30","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"12/08/2013","29","","Chester","34-027-3001","AQS"
"12/09/2013","25","","HOLTSVILLE","36-103-0009","AQS"
"12/10/2013","31","","MT NINHAM","36-079-0005","AQS"
"12/11/2013","30","","MILLBROOK","36-027-0007","AQS"
"12/12/2013","32","","MILLBROOK","36-027-0007","AQS"
"12/13/2013","32","","MILLBROOK","36-027-0007","AQS"
"12/14/2013","32","","MILLBROOK","36-027-0007","AQS"
"12/15/2013","31","","HOLTSVILLE","36-103-0009","AQS"
"12/16/2013","32","","MILLBROOK","36-027-0007","AQS"
"12/17/2013","22","","HOLTSVILLE","36-103-0009","AQS"
"12/18/2013","27","","Chester","34-027-3001","AQS"
"12/19/2013","25","","Chester","34-027-3001","AQS"
"12/20/2013","25","","HOLTSVILLE","36-103-0009","AQS"
"12/21/2013","33","","HOLTSVILLE","36-103-0009","AQS"
"12/22/2013","31","","HOLTSVILLE","36-103-0009","AQS"
"12/23/2013","29","","Chester","34-027-3001","AQS"
"12/24/2013","31","","HOLTSVILLE","36-103-0009","AQS"
"12/25/2013","31","","HOLTSVILLE","36-103-0009","AQS"
"12/26/2013","24","","Chester","34-027-3001","AQS"
"12/27/2013","31","","MT NINHAM","36-079-0005","AQS"
"12/28/2013","34","","Flemington","34-019-0001","AQS"
"12/29/2013","35","","Chester","34-027-3001","AQS"
"12/30/2013","31","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"12/31/2013","28","","Chester","34-027-3001","AQS"
"01/01/2014","30","","MILLBROOK","36-027-0007","AQS"
"01/02/2014","31","","HOLTSVILLE","36-103-0009","AQS"
"01/03/2014","35","","Rockland County","36-087-0005","AQS"
"01/04/2014","31","","Rutgers University","34-023-0011","AQS"
"01/05/2014","34","","HOLTSVILLE","36-103-0009","AQS"
"01/06/2014","34","","HOLTSVILLE","36-103-0009","AQS"
"01/07/2014","30","","Flemington","34-019-0001","AQS"
"01/08/2014","29","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"01/09/2014","28","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"01/10/2014","23","","HOLTSVILLE","36-103-0009","AQS"
"01/11/2014","33","","HOLTSVILLE","36-103-0009","AQS"
"01/12/2014","29","","MT NINHAM","36-079-0005","AQS"
"01/13/2014","34","","HOLTSVILLE","36-103-0009","AQS"
"01/14/2014","30","","HOLTSVILLE","36-103-0009","AQS"
"01/15/2014","23","","Chester","34-027-3001","AQS"
"01/16/2014","23","","MILLBROOK","36-027-0007","AQS"
"01/17/2014","25","","HOLTSVILLE","36-103-0009","AQS"
"01/18/2014","26","","HOLTSVILLE","36-103-0009","AQS"
"01/19/2014","27","","MT NINHAM","36-079-0005","AQS"
"01/20/2014","34","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"01/21/2014","33","","MT NINHAM","36-079-0005","AQS"
"01/22/2014","34","","Flemington","34-019-0001","AQS"
"01/23/2014","32","","MT NINHAM","36-079-0005","AQS"
"01/24/2014","34","","Chester","34-027-3001","AQS"
"01/25/2014","31","","Chester","34-027-3001","AQS"
"01/26/2014","36","","Flemington","34-019-0001","AQS"
"01/27/2014","36","","Chester","34-027-3001","AQS"
"01/28/2014","33","","Chester","34-027-3001","AQS"
"01/29/2014","33","","MILLBROOK","36-027-0007","AQS"
"01/30/2014","32","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"01/31/2014","30","","MT NINHAM","36-079-0005","AQS"
"02/01/2014","31","","Chester","34-027-3001","AQS"
"02/02/2014","33","","Chester","34-027-3001","AQS"
"02/03/2014","33","","Chester","34-027-3001","AQS"
"02/04/2014","36","","Chester","34-027-3001","AQS"
"02/05/2014","32","","Chester","34-027-3001","AQS"
"02/06/2014","37","","Chester","34-027-3001","AQS"
"02/07/2014","39","","MILLBROOK","36-027-0007","AQS"
"02/08/2014","37","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"02/09/2014","38","","MILLBROOK","36-027-0007","AQS"
"02/10/2014","43","","Chester","34-027-3001","AQS"
"02/11/2014","37","","Chester","34-027-3001","AQS"
"02/12/2014","32","","MILLBROOK","36-027-0007","AQS"
"02/13/2014","33","","Chester","34-027-3001","AQS"
"02/14/2014","41","","Rockland County","36-087-0005","AQS"
"02/15/2014","41","","MILLBROOK","36-027-0007","AQS"
"02/16/2014","41","","Chester","34-027-3001","AQS"
"02/17/2014","40","","Chester","34-027-3001","AQS"
"02/18/2014","36","","Chester","34-027-3001","AQS"
"02/19/2014","40","","Chester","34-027-3001","AQS"
"02/20/2014","42","","MILLBROOK","36-027-0007","AQS"
"02/21/2014","35","","MILLBROOK","36-027-0007","AQS"
"02/22/2014","44","","Chester","34-027-3001","AQS"
"02/23/2014","45","","Chester","34-027-3001","AQS"
"02/24/2014","42","","HOLTSVILLE","36-103-0009","AQS"
"02/25/2014","38","","MILLBROOK","36-027-0007","AQS"
"02/26/2014","40","","Chester","34-027-3001","AQS"
"02/27/2014","38","","Chester","34-027-3001","AQS"
"02/28/2014","38","","Chester","34-027-3001","AQS"
"03/01/2014","40","","RIVERHEAD","36-103-0004","AQS"
"03/02/2014","43","","Chester","34-027-3001","AQS"
"03/03/2014","40","","RIVERHEAD","36-103-0004","AQS"
"03/04/2014","35","","Chester","34-027-3001","AQS"
"03/05/2014","38","","RIVERHEAD","36-103-0004","AQS"
"03/06/2014","37","","MILLBROOK","36-027-0007","AQS"
"03/07/2014","39","","MILLBROOK","36-027-0007","AQS"
"03/08/2014","50","","Chester","34-027-3001","AQS"
"03/09/2014","48","","RIVERHEAD","36-103-0004","AQS"
"03/10/2014","42","","Chester","34-027-3001","AQS"
"03/11/2014","61","","Chester","34-027-3001","AQS"
"03/12/2014","64","","RIVERHEAD","36-103-0004","AQS"
"03/13/2014","40","","RIVERHEAD","36-103-0004","AQS"
"03/14/2014","46","","RIVERHEAD","36-103-0004","AQS"
"03/15/2014","47","","RIVERHEAD","36-103-0004","AQS"
"03/16/2014","42","","RIVERHEAD","36-103-0004","AQS"
"03/17/2014","36","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"03/18/2014","43","","MILLBROOK","36-027-0007","AQS"
"03/19/2014","42","","RIVERHEAD","36-103-0004","AQS"
"03/20/2014","44","","RIVERHEAD","36-103-0004","AQS"
"03/21/2014","45","","Chester","34-027-3001","AQS"
"03/22/2014","48","","SUSAN WAGNER HS","36-085-0067","AQS"
"03/23/2014","41","","Chester","34-027-3001","AQS"
"03/24/2014","36","","MILLBROOK","36-027-0007","AQS"
"03/25/2014","43","","SUSAN WAGNER HS","36-085-0067","AQS"
"03/26/2014","44","","RIVERHEAD","36-103-0004","AQS"
"03/27/2014","44","","SUSAN WAGNER HS","36-085-0067","AQS"
"03/28/2014","46","","RIVERHEAD","36-103-0004","AQS"
"03/29/2014","41","","RIVERHEAD","36-103-0004","AQS"
"03/30/2014","39","","RIVERHEAD","36-103-0004","AQS"
"03/31/2014","44","","Flemington","34-019-0001","AQS"
"04/01/2014","45","","MILLBROOK","36-027-0007","AQS"
"04/02/2014","45","","RIVERHEAD","36-103-0004","AQS"
"04/03/2014","48","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"04/04/2014","42","","Monmouth University","34-025-0005","AQS"
"04/05/2014","41","","HOLTSVILLE","36-103-0009","AQS"
"04/06/2014","50","","Chester","34-027-3001","AQS"
"04/07/2014","45","","RIVERHEAD","36-103-0004","AQS"
"04/08/2014","44","","Chester","34-027-3001","AQS"
"04/09/2014","49","","Colliers Mills","34-029-0006","AQS"
"04/10/2014","58","","Rutgers University","34-023-0011","AQS"
"04/11/2014","61","","Colliers Mills","34-029-0006","AQS"
"04/12/2014","74","","Chester","34-027-3001","AQS"
"04/13/2014","80","","Ramapo","34-031-5001","AQS"
"04/14/2014","46","","Chester","34-027-3001","AQS"
"04/15/2014","43","","BABYLON","36-103-0002","AQS"
"04/16/2014","44","","HOLTSVILLE","36-103-0009","AQS"
"04/17/2014","44","","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS"
"04/18/2014","48","","HOLTSVILLE","36-103-0009","AQS"
"04/19/2014","74","","HOLTSVILLE","36-103-0009","AQS"
"04/20/2014","61","","HOLTSVILLE","36-103-0009","AQS"
"04/21/2014","58","","Chester","34-027-3001","AQS"
"04/22/2014","64","","Colliers Mills","34-029-0006","AQS"
"04/23/2014","42","","RIVERHEAD","36-103-0004","AQS"
"04/24/2014","50","","Chester","34-027-3001","AQS"
"04/25/2014","47","","Flemington","34-019-0001","AQS"
"04/26/2014","49","","Colliers Mills","34-029-0006","AQS"
"04/27/2014","40","","BABYLON","36-103-0002","AQS"
"04/28/2014","47","","Ramapo","34-031-5001","AQS"
"04/29/2014","40","","RIVERHEAD","36-103-0004","AQS"
"04/30/2014","42","","BABYLON","36-103-0002","AQS"
"05/01/2014","51","","Rutgers University","34-023-0011","AQS"
"05/02/2014","47","","Monmouth University","34-025-0005","AQS"
"05/03/2014","51","","BABYLON","36-103-0002","AQS"
"05/04/2014","44","","Monmouth University","34-025-0005","AQS"
"05/05/2014","46","","Chester","34-027-3001","AQS"
"05/06/2014","45","","Flemington","34-019-0001","AQS"
"05/07/2014","48","","Chester","34-027-3001","AQS"
"05/08/2014","50","","Monmouth University","34-025-0005","AQS"
"05/09/2014","47","","RIVERHEAD","36-103-0004","AQS"
"05/10/2014","48","","Chester","34-027-3001","AQS"
"05/11/2014","71","","Chester","34-027-3001","AQS"
"05/12/2014","84","","Rutgers University","34-023-0011","AQS"
"05/13/2014","42","","Ramapo","34-031-5001","AQS"
"05/14/2014","44","","MILLBROOK","36-027-0007","AQS"
"05/15/2014","39","","RIVERHEAD","36-103-0004","AQS"
"05/16/2014","41","","RIVERHEAD","36-103-0004","AQS"
"05/17/2014","49","","RIVERHEAD","36-103-0004","AQS"
"05/18/2014","46","","RIVERHEAD","36-103-0004","AQS"
"05/19/2014","54","","Chester","34-027-3001","AQS"
"05/20/2014","67","","Colliers Mills","34-029-0006","AQS"
"05/21/2014","77","","Monmouth University","34-025-0005","AQS"
"05/22/2014","64","","RIVERHEAD","36-103-0004","AQS"
"05/23/2014","41","","Flemington","34-019-0001","AQS"
"05/24/2014","35","","BABYLON","36-103-0002","AQS"
"05/25/2014","48","","BABYLON","36-103-0002","AQS"
"05/26/2014","90","","Colliers Mills","34-029-0006","AQS"
"05/27/2014","136","","RIVERHEAD","36-103-0004","AQS"
"05/28/2014","27","","RIVERHEAD","36-103-0004","AQS"
"05/29/2014","38","","MT NINHAM","36-079-0005","AQS"
"05/30/2014","47","","Monmouth University","34-025-0005","AQS"
"05/31/2014","41","","Monmouth University","34-025-0005","AQS"
"06/01/2014","64","","Rockland County","36-087-0005","AQS"
"06/02/2014","105","","SUSAN WAGNER HS","36-085-0067","AQS"
"06/03/2014","105","","Colliers Mills","34-029-0006","AQS"
"06/04/2014","77","","Monmouth University","34-025-0005","AQS"
"06/05/2014","42","","Monmouth University","34-025-0005","AQS"
"06/06/2014","33","","Monmouth University","34-025-0005","AQS"
"06/07/2014","49","","SUSAN WAGNER HS","36-085-0067","AQS"
"06/08/2014","74","","Flemington","34-019-0001","AQS"
"06/09/2014","40","","Chester","34-027-3001","AQS"
"06/10/2014","37","","Ramapo","34-031-5001","AQS"
"06/11/2014","35","","RIVERHEAD","36-103-0004","AQS"
"06/12/2014","29","","Monmouth University","34-025-0005","AQS"
"06/13/2014","35","","Rutgers University","34-023-0011","AQS"
"06/14/2014","40","","RIVERHEAD","36-103-0004","AQS"
"06/15/2014","33","","Monmouth University","34-025-0005","AQS"
"06/16/2014","61","","Flemington","34-019-0001","AQS"
"06/17/2014","154","","WHITE PLAINS","36-119-2004","AQS"
"06/18/2014","80","","Monmouth University","34-025-0005","AQS"
"06/19/2014","34","","Rutgers University","34-023-0011","AQS"
"06/20/2014","46","","Monmouth University","34-025-0005","AQS"
"06/21/2014","54","","Chester","34-027-3001","AQS"
"06/22/2014","90","","Ramapo","34-031-5001","AQS"
"06/23/2014","84","","Chester","34-027-3001","AQS"
"06/24/2014","67","","Chester","34-027-3001","AQS"
"06/25/2014","49","","MILLBROOK","36-027-0007","AQS"
"06/26/2014","44","","Monmouth University","34-025-0005","AQS"
"06/27/2014","51","","Flemington","34-019-0001","AQS"
"06/28/2014","100","","BABYLON","36-103-0002","AQS"
"06/29/2014","87","","MILLBROOK","36-027-0007","AQS"
"06/30/2014","80","","Chester","34-027-3001","AQS"
"07/01/2014","97","","MILLBROOK","36-027-0007","AQS"
"07/02/2014","71","","Ramapo","34-031-5001","AQS"
"07/03/2014","97","","Rockland County","36-087-0005","AQS"
"07/04/2014","33","","Bayonne","34-017-0006","AQS"
"07/05/2014","33","","Rutgers University","34-023-0011","AQS"
"07/06/2014","64","","PFIZER LAB SITE","36-005-0133","AQS"
"07/07/2014","143","","SUSAN WAGNER HS","36-085-0067","AQS"
"07/08/2014","108","","Leonia","34-003-0006","AQS"
"07/09/2014","84","","Rutgers University","34-023-0011","AQS"
"07/10/2014","77","","Rutgers University","34-023-0011","AQS"
"07/11/2014","93","","Rutgers University","34-023-0011","AQS"
"07/12/2014","97","","WHITE PLAINS","36-119-2004","AQS"
"07/13/2014","50","","Chester","34-027-3001","AQS"
"07/14/2014","50","","Leonia","34-003-0006","AQS"
"07/15/2014","42","","Leonia","34-003-0006","AQS"
"07/16/2014","48","","QUEENS COLLEGE 2","36-081-0124","AQS"
"07/17/2014","47","","Colliers Mills","34-029-0006","AQS"
"07/18/2014","54","","QUEENS COLLEGE 2","36-081-0124","AQS"
"07/19/2014","51","","Chester","34-027-3001","AQS"
"07/20/2014","58","","Chester","34-027-3001","AQS"
"07/21/2014","105","","SUSAN WAGNER HS","36-085-0067","AQS"
"07/22/2014","93","","Rutgers University","34-023-0011","AQS"
"07/23/2014","87","","Leonia","34-003-0006","AQS"
"07/24/2014","41","","Monmouth University","34-025-0005","AQS"
"07/25/2014","51","","Bayonne","34-017-0006","AQS"
"07/26/2014","58","","Leonia","34-003-0006","AQS"
"07/27/2014","54","","Leonia","34-003-0006","AQS"
"07/28/2014","71","","RIVERHEAD","36-103-0004","AQS"
"07/29/2014","35","","RIVERHEAD","36-103-0004","AQS"
"07/30/2014","43","","Monmouth University","34-025-0005","AQS"
"07/31/2014","77","","Rutgers University","34-023-0011","AQS"
"08/01/2014","49","","MILLBROOK","36-027-0007","AQS"
"08/02/2014","50","","Leonia","34-003-0006","AQS"
"08/03/2014","51","","Leonia","34-003-0006","AQS"
"08/04/2014","77","","Colliers Mills","34-029-0006","AQS"
"08/05/2014","112","","Newark Firehouse","34-013-0003","AQS"
"08/06/2014","48","","BABYLON","36-103-0002","AQS"
"08/07/2014","40","","RIVERHEAD","36-103-0004","AQS"
"08/08/2014","44","","Monmouth University","34-025-0005","AQS"
"08/09/2014","58","","SUSAN WAGNER HS","36-085-0067","AQS"
"08/10/2014","71","","Rutgers University","34-023-0011","AQS"
"08/11/2014","54","","MILLBROOK","36-027-0007","AQS"
"08/12/2014","34","","Leonia","34-003-0006","AQS"
"08/13/2014","42","","Colliers Mills","34-029-0006","AQS"
"08/14/2014","44","","Flemington","34-019-0001","AQS"
"08/15/2014","38","","Colliers Mills","34-029-0006","AQS"
"08/16/2014","97","","Rutgers University","34-023-0011","AQS"
"08/17/2014","58","","RIVERHEAD","36-103-0004","AQS"
"08/18/2014","40","","Rutgers University","34-023-0011","AQS"
"08/19/2014","80","","Chester","34-027-3001","AQS"
"08/20/2014","97","","Ramapo","34-031-5001","AQS"
"08/21/2014","64","","Flemington","34-019-0001","AQS"
"08/22/2014","36","","Leonia","34-003-0006","AQS"
"08/23/2014","28","","RIVERHEAD","36-103-0004","AQS"
"08/24/2014","36","","Rutgers University","34-023-0011","AQS"
"08/25/2014","64","","SUSAN WAGNER HS","36-085-0067","AQS"
"08/26/2014","84","","Flemington","34-019-0001","AQS"
"08/27/2014","187","","SUSAN WAGNER HS","36-085-0067","AQS"
"08/28/2014","40","","Colliers Mills","34-029-0006","AQS"
"08/29/2014","44","","Flemington","34-019-0001","AQS"
"08/30/2014","54","","MILLBROOK","36-027-0007","AQS"
"08/31/2014","45","","Leonia","34-003-0006","AQS"
"09/01/2014","48","","Leonia","34-003-0006","AQS"
"09/02/2014","61","","QUEENS COLLEGE 2","36-081-0124","AQS"
"09/03/2014","54","","BABYLON","36-103-0002","AQS"
"09/04/2014","112","","Chester","34-027-3001","AQS"
"09/05/2014","71","","MILLBROOK","36-027-0007","AQS"
"09/06/2014","58","","Leonia","34-003-0006","AQS"
"09/07/2014","39","","SUSAN WAGNER HS","36-085-0067","AQS"
"09/08/2014","36","","Ramapo","34-031-5001","AQS"
"09/09/2014","31","","Chester","34-027-3001","AQS"
"09/10/2014","45","","Flemington","34-019-0001","AQS"
"09/11/2014","42","","SUSAN WAGNER HS","36-085-0067","AQS"
"09/12/2014","40","","Rutgers University","34-023-0011","AQS"
"09/13/2014","27","","Rutgers University","34-023-0011","AQS"
"09/14/2014","33","","SUSAN WAGNER HS","36-085-0067","AQS"
"09/15/2014","39","","Rutgers University","34-023-0011","AQS"
"09/16/2014","37","","Flemington","34-019-0001","AQS"
"09/17/2014","45","","Newark Firehouse","34-013-0003","AQS"
"09/18/2014","61","","Monmouth University","34-025-0005","AQS"
"09/19/2014","35","","Monmouth University","34-025-0005","AQS"
"09/20/2014","42","","Rutgers University","34-023-0011","AQS"
"09/21/2014","35","","Flemington","34-019-0001","AQS"
"09/22/2014","30","","RIVERHEAD","36-103-0004","AQS"
"09/23/2014","31","","Rutgers University","34-023-0011","AQS"
"09/24/2014","32","","Monmouth University","34-025-0005","AQS"
"09/25/2014","25","","Monmouth University","34-025-0005","AQS"
"09/26/2014","42","","Rutgers University","34-023-0011","AQS"
"09/27/2014","49","","Rutgers University","34-023-0011","AQS"
"09/28/2014","80","","Rutgers University","34-023-0011","AQS"
"09/29/2014","43","","Flemington","34-019-0001","AQS"
"09/30/2014","37","","Flemington","34-019-0001","AQS"
"10/01/2014","28","","Flemington","34-019-0001","AQS"
"10/02/2014","24","","Chester","34-027-3001","AQS"
"10/03/2014","32","","Flemington","34-019-0001","AQS"
"10/04/2014","32","","Monmouth University","34-025-0005","AQS"
"10/05/2014","27","","RIVERHEAD","36-103-0004","AQS"
"10/06/2014","40","","Monmouth University","34-025-0005","AQS"
"10/07/2014","44","","Monmouth University","34-025-0005","AQS"
"10/08/2014","43","","Rutgers University","34-023-0011","AQS"
"10/09/2014","40","","Flemington","34-019-0001","AQS"
"10/10/2014","33","","RIVERHEAD","36-103-0004","AQS"
"10/11/2014","28","","Monmouth University","34-025-0005","AQS"
"10/12/2014","34","","BABYLON","36-103-0002","AQS"
"10/13/2014","36","","Monmouth University","34-025-0005","AQS"
"10/14/2014","35","","Monmouth University","34-025-0005","AQS"
"10/15/2014","33","","RIVERHEAD","36-103-0004","AQS"
"10/16/2014","38","","Chester","34-027-3001","AQS"
"10/17/2014","37","","BABYLON","36-103-0002","AQS"
"10/18/2014","31","","Monmouth University","34-025-0005","AQS"
"10/19/2014","32","","RIVERHEAD","36-103-0004","AQS"
"10/20/2014","34","","Monmouth University","34-025-0005","AQS"
"10/21/2014","37","","Monmouth University","34-025-0005","AQS"
"10/22/2014","33","","Monmouth University","34-025-0005","AQS"
"10/23/2014","24","","RIVERHEAD","36-103-0004","AQS"
"10/24/2014","36","","Chester","34-027-3001","AQS"
"10/25/2014","46","","Chester","34-027-3001","AQS"
"10/26/2014","37","","RIVERHEAD","36-103-0004","AQS"
"10/27/2014","35","","Chester","34-027-3001","AQS"
"10/28/2014","47","","RIVERHEAD","36-103-0004","AQS"
"10/29/2014","41","","RIVERHEAD","36-103-0004","AQS"
"10/30/2014","22","","RIVERHEAD","36-103-0004","AQS"
"10/31/2014","28","","RIVERHEAD","36-103-0004","AQS"
"11/01/2014","28","","RIVERHEAD","36-103-0004","AQS"
"11/02/2014","35","","RIVERHEAD","36-103-0004","AQS"
"11/03/2014","39","","MILLBROOK","36-027-0007","AQS"
"11/04/2014","44","","RIVERHEAD","36-103-0004","AQS"
"11/05/2014","35","","MILLBROOK","36-027-0007","AQS"
"11/06/2014","31","","Monmouth University","34-025-0005","AQS"
"11/07/2014","27","","RIVERHEAD","36-103-0004","AQS"
"11/08/2014","33","","SUSAN WAGNER HS","36-085-0067","AQS"
"11/09/2014","26","","Rutgers University","34-023-0011","AQS"
"11/10/2014","29","","Chester","34-027-3001","AQS"
"11/11/2014","37","","Monmouth University","34-025-0005","AQS"
"11/12/2014","29","","RIVERHEAD","36-103-0004","AQS"
