Date,PM2.5 AQI Value,Site Name,Site ID,Source
05/21/2012,54,Elizabeth Lab,34-039-0004,AQS
05/22/2012,30,Jersey City Firehouse,34-017-1003,AQS
05/23/2012,54,Newark Firehouse,34-013-0003,AQS
05/24/2012,60,Newark Firehouse,34-013-0003,AQS
05/25/2012,53,Newark Firehouse,34-013-0003,AQS
05/26/2012,64,Ps 19,36-061-0128,AQS
05/27/2012,63,Newark Firehouse,34-013-0003,AQS
05/28/2012,75,Queens College 2,36-081-0124,AQS
05/29/2012,56,Jersey City Firehouse,34-017-1003,AQS
05/30/2012,55,Elizabeth Lab,34-039-0004,AQS
05/31/2012,40,Flemington,34-019-0001,AQS
06/01/2012,40,Flemington,34-019-0001,AQS
06/02/2012,58,Richmond Post Office,36-085-0055,AQS
06/03/2012,42,Queens College 2,36-081-0124,AQS
06/04/2012,22,Flemington,34-019-0001,AQS
06/05/2012,28,Division Street,36-061-0134,AQS
06/06/2012,31,Is 74,36-005-0112,AQS
06/07/2012,38,Is 74,36-005-0112,AQS
06/08/2012,52,Queens College 2,36-081-0124,AQS
06/09/2012,56,Eisenhower Park,36-059-0005,AQS
06/10/2012,61,Is 74,36-005-0112,AQS
06/11/2012,54,Flemington,34-019-0001,AQS
06/12/2012,36,Elizabeth Lab,34-039-0004,AQS
06/13/2012,31,Flemington,34-019-0001,AQS
06/14/2012,45,Newark Firehouse,34-013-0003,AQS
06/15/2012,40,Flemington,34-019-0001,AQS
06/16/2012,38,Flemington,34-019-0001,AQS
06/17/2012,48,Flemington,34-019-0001,AQS
06/18/2012,33,Elizabeth Lab,34-039-0004,AQS
06/19/2012,45,Rahway,34-039-2003,AQS
06/20/2012,80,Union City,34-017-2002,AQS
06/21/2012,88,Queens College 2,36-081-0124,AQS
06/22/2012,88,Jersey City Firehouse,34-017-1003,AQS
06/23/2012,52,Division Street,36-061-0134,AQS
06/24/2012,38,Flemington,34-019-0001,AQS
06/25/2012,46,Rahway,34-039-2003,AQS
06/26/2012,38,Newark Firehouse,34-013-0003,AQS
06/27/2012,30,Rahway,34-039-2003,AQS
06/28/2012,57,Rockland County,36-087-0005,AQS
06/29/2012,100,Holtsville,36-103-0009,AQS
06/30/2012,74,Holtsville,36-103-0009,AQS
07/01/2012,73,Eisenhower Park,36-059-0005,AQS
07/02/2012,51,Division Street,36-061-0134,AQS
07/03/2012,54,Jersey City Firehouse,34-017-1003,AQS
07/04/2012,79,Eisenhower Park,36-059-0005,AQS
07/05/2012,60,Jersey City Firehouse,34-017-1003,AQS
07/06/2012,55,Jersey City Firehouse,34-017-1003,AQS
07/07/2012,70,Jersey City Firehouse,34-017-1003,AQS
07/08/2012,58,Is 52,36-005-0110,AQS
07/09/2012,45,Flemington,34-019-0001,AQS
07/10/2012,49,Flemington,34-019-0001,AQS
07/11/2012,63,Newburgh,36-071-0002,AQS
07/12/2012,47,Flemington,34-019-0001,AQS
07/13/2012,58,Elizabeth Lab,34-039-0004,AQS
07/14/2012,66,Division Street,36-061-0134,AQS
07/15/2012,52,Newark Firehouse,34-013-0003,AQS
07/16/2012,59,Toms River,34-029-2002,AQS
07/17/2012,80,Rockland County,36-087-0005,AQS
07/18/2012,75,Newburgh,36-071-0002,AQS
07/19/2012,58,Elizabeth Lab,34-039-0004,AQS
07/20/2012,52,Flemington,34-019-0001,AQS
07/21/2012,45,Flemington,34-019-0001,AQS
07/22/2012,48,Flemington,34-019-0001,AQS
07/23/2012,67,Ps 154,36-005-0113,AQS
07/24/2012,59,Elizabeth Lab,34-039-0004,AQS
07/25/2012,31,Flemington,34-019-0001,AQS
07/26/2012,70,Newark Firehouse,34-013-0003,AQS
07/27/2012,50,Flemington,34-019-0001,AQS
07/28/2012,57,New Brunswick,34-023-0006,AQS
07/29/2012,53,Elizabeth Lab,34-039-0004,AQS
07/30/2012,54,Is 293,36-047-0121,AQS
07/31/2012,58,Is 293,36-047-0121,AQS
08/01/2012,56,Jersey City Firehouse,34-017-1003,AQS
08/02/2012,64,Jersey City Firehouse,34-017-1003,AQS
08/03/2012,74,Is 74,36-005-0112,AQS
08/04/2012,66,Newburgh,36-071-0002,AQS
08/05/2012,52,Jersey City Firehouse,34-017-1003,AQS
08/06/2012,46,Flemington,34-019-0001,AQS
08/07/2012,57,Freshkills West,36-085-0111,AQS
08/08/2012,60,Ps 154,36-005-0113,AQS
08/09/2012,63,Newark Firehouse,34-013-0003,AQS
08/10/2012,44,Division Street,36-061-0134,AQS
08/11/2012,53,Flemington,34-019-0001,AQS
08/12/2012,44,Flemington,34-019-0001,AQS
08/13/2012,46,Flemington,34-019-0001,AQS
08/14/2012,60,Elizabeth Lab,34-039-0004,AQS
08/15/2012,56,Toms River,34-029-2002,AQS
08/16/2012,54,Newark Firehouse,34-013-0003,AQS
08/17/2012,71,Is 74,36-005-0112,AQS
08/18/2012,33,Toms River,34-029-2002,AQS
08/19/2012,41,Division Street,36-061-0134,AQS
08/20/2012,47,Elizabeth Lab,34-039-0004,AQS
08/21/2012,52,Is 74,36-005-0112,AQS
08/22/2012,62,Elizabeth Lab,34-039-0004,AQS
08/23/2012,65,Elizabeth Lab,34-039-0004,AQS
08/24/2012,72,Elizabeth Lab,34-039-0004,AQS
08/25/2012,64,Jhs 126,36-047-0122,AQS
08/26/2012,40,Flemington,34-019-0001,AQS
08/27/2012,40,Morrisania,36-005-0080,AQS
08/28/2012,51,Is 45,36-061-0079,AQS
08/29/2012,33,Flemington,34-019-0001,AQS
08/30/2012,35,Flemington,34-019-0001,AQS
08/31/2012,75,Division Street,36-061-0134,AQS
09/01/2012,80,Toms River,34-029-2002,AQS
09/02/2012,55,Toms River,34-029-2002,AQS
09/03/2012,62,Union City,34-017-2002,AQS
09/04/2012,54,Elizabeth Lab,34-039-0004,AQS
09/05/2012,43,Flemington,34-019-0001,AQS
09/06/2012,57,New Brunswick,34-023-0006,AQS
09/07/2012,66,Elizabeth Lab,34-039-0004,AQS
09/08/2012,43,Elizabeth Lab,34-039-0004,AQS
09/09/2012,31,Chester,34-027-3001,AQS
09/10/2012,24,Toms River,34-029-2002,AQS
09/11/2012,27,Rahway,34-039-2003,AQS
09/12/2012,54,Newark Firehouse,34-013-0003,AQS
09/13/2012,50,Jersey City Firehouse,34-017-1003,AQS
09/14/2012,42,Flemington,34-019-0001,AQS
09/15/2012,25,Division Street,36-061-0134,AQS
09/16/2012,25,Flemington,34-019-0001,AQS
09/17/2012,45,Ps 19,36-061-0128,AQS
09/18/2012,44,Newark Firehouse,34-013-0003,AQS
09/19/2012,17,Rahway,34-039-2003,AQS
09/20/2012,25,Elizabeth Lab,34-039-0004,AQS
09/21/2012,30,Newark Firehouse,34-013-0003,AQS
09/22/2012,47,Flemington,34-019-0001,AQS
09/23/2012,24,Queens College 2,36-081-0124,AQS
09/24/2012,64,Ps 19,36-061-0128,AQS
09/25/2012,43,Newark Firehouse,34-013-0003,AQS
09/26/2012,52,Is 74,36-005-0112,AQS
09/27/2012,65,Elizabeth Lab,34-039-0004,AQS
09/28/2012,54,Elizabeth Lab,34-039-0004,AQS
09/29/2012,29,Flemington,34-019-0001,AQS
09/30/2012,49,Elizabeth Lab,34-039-0004,AQS
10/01/2012,33,Richmond Post Office,36-085-0055,AQS
10/02/2012,59,Elizabeth Lab,34-039-0004,AQS
10/03/2012,87,Elizabeth Lab,34-039-0004,AQS
10/04/2012,69,Elizabeth Lab,34-039-0004,AQS
10/05/2012,62,Ps 314,36-047-0052,AQS
10/06/2012,57,Newark Firehouse,34-013-0003,AQS
10/07/2012,27,Elizabeth Lab,34-039-0004,AQS
10/08/2012,28,Elizabeth Lab,34-039-0004,AQS
10/09/2012,36,Morrisania,36-005-0080,AQS
10/10/2012,30,Elizabeth Lab,34-039-0004,AQS
10/11/2012,39,Jersey City Firehouse,34-017-1003,AQS
10/12/2012,54,Queens College 2,36-081-0124,AQS
10/13/2012,20,Rahway,34-039-2003,AQS
10/14/2012,31,Ps 19,36-061-0128,AQS
10/15/2012,38,Division Street,36-061-0134,AQS
10/16/2012,21,Jersey City Firehouse,34-017-1003,AQS
10/17/2012,51,Is 74,36-005-0112,AQS
10/18/2012,55,Elizabeth Lab,34-039-0004,AQS
10/19/2012,36,Elizabeth Lab,34-039-0004,AQS
10/20/2012,41,Ps 19,36-061-0128,AQS
10/21/2012,37,Newark Firehouse,34-013-0003,AQS
10/22/2012,43,Ps 19,36-061-0128,AQS
10/23/2012,69,Ps 314,36-047-0052,AQS
10/24/2012,70,Elizabeth Lab,34-039-0004,AQS
10/25/2012,43,Flemington,34-019-0001,AQS
10/26/2012,39,Newburgh,36-071-0002,AQS
10/27/2012,59,Newburgh,36-071-0002,AQS
10/28/2012,25,Jersey City Firehouse,34-017-1003,AQS
10/29/2012,41,Is 74,36-005-0112,AQS
10/30/2012,30,Jersey City Firehouse,34-017-1003,AQS
10/31/2012,25,Toms River,34-029-2002,AQS
11/01/2012,46,Jersey City Firehouse,34-017-1003,AQS
11/02/2012,20,Is 293,36-047-0121,AQS
11/03/2012,19,Ccny,36-061-0135,AQS
11/04/2012,27,Ps 19,36-061-0128,AQS
11/05/2012,33,Ps 19,36-061-0128,AQS
11/06/2012,44,Newark Firehouse,34-013-0003,AQS
11/07/2012,45,Ps 19,36-061-0128,AQS
11/08/2012,36,Ps 19,36-061-0128,AQS
11/09/2012,53,Ps 19,36-061-0128,AQS
11/10/2012,91,Newark Firehouse,34-013-0003,AQS
11/11/2012,94,Newark Firehouse,34-013-0003,AQS
11/12/2012,83,Newark Firehouse,34-013-0003,AQS
11/13/2012,33,Richmond Post Office,36-085-0055,AQS
11/14/2012,50,Ps 19,36-061-0128,AQS
11/15/2012,51,Morrisania,36-005-0080,AQS
11/16/2012,55,Ps 19,36-061-0128,AQS
11/17/2012,63,Elizabeth Lab,34-039-0004,AQS
11/18/2012,66,Newark Firehouse,34-013-0003,AQS
11/19/2012,63,Newark Firehouse,34-013-0003,AQS
11/20/2012,65,Newburgh,36-071-0002,AQS
11/21/2012,69,Morrisania,36-005-0080,AQS
11/22/2012,75,Newark Firehouse,34-013-0003,AQS
11/23/2012,82,Newark Firehouse,34-013-0003,AQS
11/24/2012,34,Division Street,36-061-0134,AQS
11/25/2012,43,Division Street,36-061-0134,AQS
11/26/2012,63,Elizabeth Lab,34-039-0004,AQS
11/27/2012,68,Elizabeth Lab,34-039-0004,AQS
11/28/2012,54,Elizabeth Lab,34-039-0004,AQS
11/29/2012,76,Elizabeth Lab,34-039-0004,AQS
11/30/2012,96,Elizabeth Lab,34-039-0004,AQS
12/01/2012,77,Freshkills West,36-085-0111,AQS
12/02/2012,89,Elizabeth Lab,34-039-0004,AQS
12/03/2012,90,Jersey City Firehouse,34-017-1003,AQS
12/04/2012,91,Elizabeth Lab,34-039-0004,AQS
12/05/2012,38,Division Street,36-061-0134,AQS
12/06/2012,56,Ps 314,36-047-0052,AQS
12/07/2012,91,Jersey City Firehouse,34-017-1003,AQS
12/08/2012,80,Division Street,36-061-0134,AQS
12/09/2012,58,Elizabeth Lab,34-039-0004,AQS
12/10/2012,76,Ps 314,36-047-0052,AQS
12/11/2012,42,Ps 314,36-047-0052,AQS
12/12/2012,60,Ps 314,36-047-0052,AQS
12/13/2012,70,Ps 314,36-047-0052,AQS
12/14/2012,83,Jhs 126,36-047-0122,AQS
12/15/2012,75,Elizabeth Lab,34-039-0004,AQS
12/16/2012,53,Elizabeth Lab,34-039-0004,AQS
12/17/2012,67,Ps 19,36-061-0128,AQS
12/18/2012,59,Ps 19,36-061-0128,AQS
12/19/2012,51,Ps 19,36-061-0128,AQS
12/20/2012,49,Ps 19,36-061-0128,AQS
12/21/2012,35,Ps 19,36-061-0128,AQS
12/22/2012,43,Ps 19,36-061-0128,AQS
12/23/2012,55,Ps 19,36-061-0128,AQS
12/24/2012,60,Richmond Post Office,36-085-0055,AQS
12/25/2012,62,Ccny,36-061-0135,AQS
12/26/2012,45,Paterson,34-031-0005,AQS
12/27/2012,43,Ps 19,36-061-0128,AQS
12/28/2012,48,Maspeth Library,36-081-0120,AQS
12/29/2012,69,Ps 19,36-061-0128,AQS
12/30/2012,53,Ps 19,36-061-0128,AQS
12/31/2012,57,Ps 19,36-061-0128,AQS
01/01/2013,65,Ps 19,36-061-0128,AQS
01/02/2013,57,Ps 19,36-061-0128,AQS
01/03/2013,64,Ps 19,36-061-0128,AQS
01/04/2013,69,Ps 19,36-061-0128,AQS
01/05/2013,68,Ps 314,36-047-0052,AQS
01/06/2013,80,Ps 314,36-047-0052,AQS
01/07/2013,95,Ps 314,36-047-0052,AQS
01/08/2013,88,Ps 314,36-047-0052,AQS
01/09/2013,108,Ps 314,36-047-0052,AQS
01/10/2013,74,Ps 314,36-047-0052,AQS
01/11/2013,60,Morrisania,36-005-0080,AQS
01/12/2013,77,Ps 314,36-047-0052,AQS
01/13/2013,77,Morrisania,36-005-0080,AQS
01/14/2013,63,Ps 314,36-047-0052,AQS
01/15/2013,66,Ccny,36-061-0135,AQS
01/16/2013,68,Ps 19,36-061-0128,AQS
01/17/2013,64,Ps 19,36-061-0128,AQS
01/18/2013,53,Ps 19,36-061-0128,AQS
01/19/2013,50,Morrisania,36-005-0080,AQS
01/20/2013,55,Ps 19,36-061-0128,AQS
01/21/2013,54,Morrisania,36-005-0080,AQS
01/22/2013,60,Morrisania,36-005-0080,AQS
01/23/2013,104,Morrisania,36-005-0080,AQS
01/24/2013,113,Morrisania,36-005-0080,AQS
01/25/2013,83,Morrisania,36-005-0080,AQS
01/26/2013,69,Ps 19,36-061-0128,AQS
01/27/2013,82,Ps 19,36-061-0128,AQS
01/28/2013,96,Rahway,34-039-2003,AQS
01/29/2013,95,Elizabeth Lab,34-039-0004,AQS
01/30/2013,87,Elizabeth Lab,34-039-0004,AQS
01/31/2013,86,Paterson,34-031-0005,AQS
02/01/2013,53,Ps 19,36-061-0128,AQS
02/02/2013,53,Is 74,36-005-0112,AQS
02/03/2013,74,Ps 19,36-061-0128,AQS
02/04/2013,57,Ps 19,36-061-0128,AQS
02/05/2013,98,Elizabeth Lab,34-039-0004,AQS
02/06/2013,80,Division Street,36-061-0134,AQS
02/07/2013,46,Elizabeth Lab,34-039-0004,AQS
02/08/2013,52,Ps 19,36-061-0128,AQS
02/09/2013,47,Ps 19,36-061-0128,AQS
02/10/2013,61,Jersey City Firehouse,34-017-1003,AQS
02/11/2013,82,Jersey City Firehouse,34-017-1003,AQS
02/12/2013,61,Ps 19,36-061-0128,AQS
02/13/2013,65,Ps 19,36-061-0128,AQS
02/14/2013,66,Toms River,34-029-2002,AQS
02/15/2013,88,Union City,34-017-2002,AQS
02/16/2013,80,Division Street,36-061-0134,AQS
02/17/2013,38,Ps 19,36-061-0128,AQS
02/18/2013,45,Ps 19,36-061-0128,AQS
02/19/2013,52,Elizabeth Lab,34-039-0004,AQS
02/20/2013,51,Ps 19,36-061-0128,AQS
02/21/2013,47,Ps 19,36-061-0128,AQS
02/22/2013,57,Ps 19,36-061-0128,AQS
02/23/2013,42,Ps 19,36-061-0128,AQS
02/24/2013,51,Ps 19,36-061-0128,AQS
02/25/2013,58,Ps 19,36-061-0128,AQS
02/26/2013,56,Elizabeth Lab,34-039-0004,AQS
02/27/2013,66,Rahway,34-039-2003,AQS
02/28/2013,52,Eisenhower Park,36-059-0005,AQS
03/01/2013,40,Ps 19,36-061-0128,AQS
03/02/2013,33,Ps 19,36-061-0128,AQS
03/03/2013,34,Ps 19,36-061-0128,AQS
03/04/2013,42,Ps 19,36-061-0128,AQS
03/05/2013,38,Elizabeth Lab,34-039-0004,AQS
03/06/2013,25,Ccny,36-061-0135,AQS
03/07/2013,23,Ps 274,36-047-0118,AQS
03/08/2013,35,Ps 19,36-061-0128,AQS
03/09/2013,39,Rahway,34-039-2003,AQS
03/10/2013,55,Morrisania,36-005-0080,AQS
03/11/2013,54,Paterson,34-031-0005,AQS
03/12/2013,43,Elizabeth Lab,34-039-0004,AQS
03/13/2013,30,Elizabeth Lab,34-039-0004,AQS
03/14/2013,25,Morristown Amb Squad,34-027-0004,AQS
03/15/2013,44,Elizabeth Lab,34-039-0004,AQS
03/16/2013,43,Elizabeth Lab,34-039-0004,AQS
03/17/2013,35,Maspeth Library,36-081-0120,AQS
03/18/2013,35,Morrisania,36-005-0080,AQS
03/19/2013,27,Elizabeth Lab,34-039-0004,AQS
03/20/2013,52,Division Street,36-061-0134,AQS
03/21/2013,37,Maspeth Library,36-081-0120,AQS
03/22/2013,36,Morrisania,36-005-0080,AQS
03/23/2013,28,Maspeth Library,36-081-0120,AQS
03/24/2013,24,Morrisania,36-005-0080,AQS
03/25/2013,25,Rahway,34-039-2003,AQS
03/26/2013,35,Maspeth Library,36-081-0120,AQS
03/27/2013,28,Maspeth Library,36-081-0120,AQS
03/28/2013,30,Maspeth Library,36-081-0120,AQS
03/29/2013,38,Chester,34-027-3001,AQS
03/30/2013,35,Eisenhower Park,36-059-0005,AQS
03/31/2013,81,Elizabeth Lab,34-039-0004,AQS
04/01/2013,51,Division Street,36-061-0134,AQS
04/02/2013,25,Rahway,34-039-2003,AQS
04/03/2013,29,Morrisania,36-005-0080,AQS
04/04/2013,47,Elizabeth Lab,34-039-0004,AQS
04/05/2013,40,Morrisania,36-005-0080,AQS
04/06/2013,33,Morrisania,36-005-0080,AQS
04/07/2013,40,Morrisania,36-005-0080,AQS
04/08/2013,64,Is 74,36-005-0112,AQS
04/09/2013,57,Elizabeth Lab,34-039-0004,AQS
04/10/2013,64,Elizabeth Lab,34-039-0004,AQS
04/11/2013,40,Elizabeth Lab,34-039-0004,AQS
04/12/2013,30,Ps 19,36-061-0128,AQS
04/13/2013,35,Division Street,36-061-0134,AQS
04/14/2013,36,Newark Firehouse,34-013-0003,AQS
04/15/2013,33,Morrisania,36-005-0080,AQS
04/16/2013,48,Ps 19,36-061-0128,AQS
04/17/2013,37,Morrisania,36-005-0080,AQS
04/18/2013,43,Morrisania,36-005-0080,AQS
04/19/2013,36,Paterson,34-031-0005,AQS
04/20/2013,25,Morrisania,36-005-0080,AQS
04/21/2013,31,Morrisania,36-005-0080,AQS
04/22/2013,53,Queens College 2,36-081-0124,AQS
04/23/2013,35,Rahway,34-039-2003,AQS
04/24/2013,50,Morrisania,36-005-0080,AQS
04/25/2013,30,New Brunswick,34-023-0006,AQS
04/26/2013,43,Jersey City Firehouse,34-017-1003,AQS
04/27/2013,32,Rahway,34-039-2003,AQS
04/28/2013,68,New Brunswick,34-023-0006,AQS
04/29/2013,43,Morrisania,36-005-0080,AQS
04/30/2013,42,Elizabeth Lab,34-039-0004,AQS
05/01/2013,39,Elizabeth Lab,34-039-0004,AQS
05/02/2013,39,Elizabeth Lab,34-039-0004,AQS
05/03/2013,29,Newark Firehouse,34-013-0003,AQS
05/04/2013,44,Union City,34-017-2002,AQS
05/05/2013,39,Newark Firehouse,34-013-0003,AQS
05/06/2013,48,Newark Firehouse,34-013-0003,AQS
05/07/2013,43,Chester,34-027-3001,AQS
05/08/2013,38,Elizabeth Lab,34-039-0004,AQS
05/09/2013,47,Newark Firehouse,34-013-0003,AQS
05/10/2013,55,Queens College 2,36-081-0124,AQS
05/11/2013,54,Morrisania,36-005-0080,AQS
05/12/2013,31,Toms River,34-029-2002,AQS
05/13/2013,43,Jhs 126,36-047-0122,AQS
05/14/2013,24,Rahway,34-039-2003,AQS
05/15/2013,59,Elizabeth Lab,34-039-0004,AQS
05/16/2013,70,New Brunswick,34-023-0006,AQS
05/17/2013,30,Elizabeth Lab,34-039-0004,AQS
05/18/2013,41,Newark Firehouse,34-013-0003,AQS
05/19/2013,37,Elizabeth Lab,34-039-0004,AQS
05/20/2013,59,Jersey City Firehouse,34-017-1003,AQS
05/21/2013,62,Jersey City Firehouse,34-017-1003,AQS
05/22/2013,78,Newark Firehouse,34-013-0003,AQS
05/23/2013,50,Elizabeth Lab,34-039-0004,AQS
05/24/2013,16,Toms River,34-029-2002,AQS
05/25/2013,13,Division Street,36-061-0134,AQS
05/26/2013,25,Rahway,34-039-2003,AQS
05/27/2013,35,Rahway,34-039-2003,AQS
05/28/2013,75,Newark Firehouse,34-013-0003,AQS
05/29/2013,78,Jersey City Firehouse,34-017-1003,AQS
05/30/2013,71,Jersey City Firehouse,34-017-1003,AQS
05/31/2013,77,Jersey City Firehouse,34-017-1003,AQS
06/01/2013,59,Jersey City Firehouse,34-017-1003,AQS
06/02/2013,50,Elizabeth Lab,34-039-0004,AQS
06/03/2013,60,Elizabeth Lab,34-039-0004,AQS
06/04/2013,28,Toms River,34-029-2002,AQS
06/05/2013,29,Rahway,34-039-2003,AQS
06/06/2013,51,Rahway,34-039-2003,AQS
06/07/2013,19,Elizabeth Lab,34-039-0004,AQS
06/08/2013,28,Rahway,34-039-2003,AQS
06/09/2013,58,Elizabeth Lab,34-039-0004,AQS
06/10/2013,57,Newark Firehouse,34-013-0003,AQS
06/11/2013,38,Newark Firehouse,34-013-0003,AQS
06/12/2013,32,Toms River,34-029-2002,AQS
06/13/2013,40,Newark Firehouse,34-013-0003,AQS
06/14/2013,33,Newark Firehouse,34-013-0003,AQS
06/15/2013,59,Elizabeth Lab,34-039-0004,AQS
06/16/2013,59,Jersey City Firehouse,34-017-1003,AQS
06/17/2013,60,Intermediate School 143,36-061-0115,AQS
06/18/2013,62,Jersey City Firehouse,34-017-1003,AQS
06/19/2013,37,Newark Firehouse,34-013-0003,AQS
06/20/2013,51,Newark Firehouse,34-013-0003,AQS
06/21/2013,56,Morristown Amb Squad,34-027-0004,AQS
06/22/2013,52,Newark Firehouse,34-013-0003,AQS
06/23/2013,63,Jersey City Firehouse,34-017-1003,AQS
06/24/2013,91,Toms River,34-029-2002,AQS
06/25/2013,76,Rockland County,36-087-0005,AQS
06/26/2013,57,Jersey City Firehouse,34-017-1003,AQS
06/27/2013,70,New Brunswick,34-023-0006,AQS
06/28/2013,51,Holtsville,36-103-0009,AQS
06/29/2013,60,Jersey City Firehouse,34-017-1003,AQS
06/30/2013,66,Jersey City Firehouse,34-017-1003,AQS
07/01/2013,51,Jersey City Firehouse,34-017-1003,AQS
07/02/2013,51,Toms River,34-029-2002,AQS
07/03/2013,48,Morrisania,36-005-0080,AQS
07/04/2013,50,Flemington,34-019-0001,AQS
07/05/2013,47,Jersey City Firehouse,34-017-1003,AQS
07/06/2013,66,Division Street,36-061-0134,AQS
07/07/2013,63,Division Street,36-061-0134,AQS
07/08/2013,44,Elizabeth Lab,34-039-0004,AQS
07/09/2013,70,Elizabeth Lab,34-039-0004,AQS
07/10/2013,69,Morrisania,36-005-0080,AQS
07/11/2013,49,Division Street,36-061-0134,AQS
07/12/2013,48,Ps 19,36-061-0128,AQS
07/13/2013,45,Ps 19,36-061-0128,AQS
07/14/2013,53,Jersey City Firehouse,34-017-1003,AQS
07/15/2013,58,Newark Firehouse,34-013-0003,AQS
07/16/2013,57,Toms River,34-029-2002,AQS
07/17/2013,67,Elizabeth Lab,34-039-0004,AQS
07/18/2013,87,Holtsville,36-103-0009,AQS
07/19/2013,95,Eisenhower Park,36-059-0005,AQS
07/20/2013,84,Rockland County,36-087-0005,AQS
07/21/2013,61,New Brunswick,34-023-0006,AQS
07/22/2013,56,Rahway,34-039-2003,AQS
07/23/2013,38,Jersey City Firehouse,34-017-1003,AQS
07/24/2013,60,Division Street,36-061-0134,AQS
07/25/2013,27,Rahway,34-039-2003,AQS
07/26/2013,35,Rahway,34-039-2003,AQS
07/27/2013,52,Newark Firehouse,34-013-0003,AQS
07/28/2013,36,Rahway,34-039-2003,AQS
07/29/2013,32,Jersey City Firehouse,34-017-1003,AQS
07/30/2013,40,Union City,34-017-2002,AQS
07/31/2013,40,Toms River,34-029-2002,AQS
08/01/2013,55,Rahway,34-039-2003,AQS
08/02/2013,70,New Brunswick,34-023-0006,AQS
08/03/2013,56,Morrisania,36-005-0080,AQS
08/04/2013,32,Toms River,34-029-2002,AQS
08/05/2013,24,Union City,34-017-2002,AQS
08/06/2013,43,Elizabeth Lab,34-039-0004,AQS
08/07/2013,35,Elizabeth Lab,34-039-0004,AQS
08/08/2013,54,Elizabeth Lab,34-039-0004,AQS
08/09/2013,60,Division Street,36-061-0134,AQS
08/10/2013,42,Toms River,34-029-2002,AQS
08/11/2013,33,Morrisania,36-005-0080,AQS
08/12/2013,57,Elizabeth Lab,34-039-0004,AQS
08/13/2013,57,Morrisania,36-005-0080,AQS
08/14/2013,29,Division Street,36-061-0134,AQS
08/15/2013,26,Rahway,34-039-2003,AQS
08/16/2013,43,Queens College 2,36-081-0124,AQS
08/17/2013,55,Babylon,36-103-0002,AQS
08/18/2013,54,Queens College 2,36-081-0124,AQS
08/19/2013,52,Morrisania,36-005-0080,AQS
08/20/2013,67,Eisenhower Park,36-059-0005,AQS
08/21/2013,70,Morrisania,36-005-0080,AQS
08/22/2013,58,Flemington,34-019-0001,AQS
08/23/2013,48,Ps 19,36-061-0128,AQS
08/24/2013,38,Toms River,34-029-2002,AQS
08/25/2013,37,Rahway,34-039-2003,AQS
08/26/2013,56,Elizabeth Lab,34-039-0004,AQS
08/27/2013,54,Holtsville,36-103-0009,AQS
08/28/2013,77,Richmond Post Office,36-085-0055,AQS
08/29/2013,62,Newark Firehouse,34-013-0003,AQS
08/30/2013,56,Richmond Post Office,36-085-0055,AQS
08/31/2013,65,Rockland County,36-087-0005,AQS
09/01/2013,59,Division Street,36-061-0134,AQS
09/02/2013,59,Jersey City Firehouse,34-017-1003,AQS
09/03/2013,43,Toms River,34-029-2002,AQS
09/04/2013,58,New Brunswick,34-023-0006,AQS
09/05/2013,45,Elizabeth Lab,34-039-0004,AQS
09/06/2013,30,Elizabeth Lab,34-039-0004,AQS
09/07/2013,58,New Brunswick,34-023-0006,AQS
09/08/2013,52,Elizabeth Lab,34-039-0004,AQS
09/09/2013,35,Elizabeth Lab,34-039-0004,AQS
09/10/2013,71,Intermediate School 143,36-061-0115,AQS
09/11/2013,90,Intermediate School 143,36-061-0115,AQS
09/12/2013,83,Intermediate School 143,36-061-0115,AQS
09/13/2013,28,Division Street,36-061-0134,AQS
09/14/2013,13,Rahway,34-039-2003,AQS
09/15/2013,27,Rahway,34-039-2003,AQS
09/16/2013,34,Elizabeth Lab,34-039-0004,AQS
09/17/2013,30,Elizabeth Lab,34-039-0004,AQS
09/18/2013,38,Elizabeth Lab,34-039-0004,AQS
09/19/2013,61,Elizabeth Lab,34-039-0004,AQS
09/20/2013,58,Elizabeth Lab,34-039-0004,AQS
09/21/2013,35,Elizabeth Lab,34-039-0004,AQS
09/22/2013,28,Newark Firehouse,34-013-0003,AQS
09/23/2013,20,Toms River,34-029-2002,AQS
09/24/2013,20,Maspeth Library,36-081-0120,AQS
09/25/2013,34,Morrisania,36-005-0080,AQS
09/26/2013,41,Elizabeth Lab,34-039-0004,AQS
09/27/2013,33,Elizabeth Lab,34-039-0004,AQS
09/28/2013,40,Elizabeth Mitchell Bldg,34-039-0006,AQS
09/29/2013,53,Elizabeth Lab,34-039-0004,AQS
09/30/2013,56,Elizabeth Lab,34-039-0004,AQS
10/01/2013,60,Queens College 2,36-081-0124,AQS
10/02/2013,65,Maspeth Library,36-081-0120,AQS
10/03/2013,62,Morrisania,36-005-0080,AQS
10/04/2013,76,Jersey City Firehouse,34-017-1003,AQS
10/05/2013,63,Jersey City Firehouse,34-017-1003,AQS
10/06/2013,62,Flemington,34-019-0001,AQS
10/07/2013,38,Union City,34-017-2002,AQS
10/08/2013,23,Toms River,34-029-2002,AQS
10/09/2013,29,Morrisania,36-005-0080,AQS
10/10/2013,45,Ps 19,36-061-0128,AQS
10/11/2013,29,Elizabeth Lab,34-039-0004,AQS
10/12/2013,47,Morrisania,36-005-0080,AQS
10/13/2013,38,Chester,34-027-3001,AQS
